施設,タイムスタンプ,個人情報保護の方針について,全行程での宿泊数をお答えください（石川県以外での宿泊も含みます）,石川県内での宿泊数をお答えください,石川県内での宿泊エリアをお答えください,石川県外での宿泊エリアをお答えください,今回はどなたと石川県を訪れていますか？,今回の石川県の訪問目的は何ですか？（複数選択可）,石川県外から訪れた方にお聞きします。今回は主にどのような交通手段で石川県に来られましたか。※2つまでお答えください,次に、 当施設  を訪れる際に利用した主な交通手段をお答えください。※2つまでお答えください,前の設問で「自家用車」「徒歩」以外を選択された方にお聞きします。当該の交通手段をお使いいただいた満足度をお聞かせください。,上記満足度の理由について、具体的に教えてください,今回の旅行またはお出かけにおける、石川県内での具体的な宿泊費をお答えください。（予定でも可/１人あたり）,"今回の旅行またはお出かけにおける石川県内での具体的な交通費をお答えください。（予定でも可/１人あたり）
※石川県外からの交通費、石川県内での交通費を含む。","今回の旅行またはお出かけにおける、石川県内での具体的な現地消費額をお答えください。（予定でも可/１人あたり）
※飲食、買い物、体験・観光などの消費額合計
※宿泊費、交通費を除く",これまでに   当施設   には何度訪れたことがありますか。,今回   当施設   を訪れる際に参考にした情報源は何ですか？（複数選択可）,"当施設   の前に訪れた主な場所（施設やスポット名称、エリアなど）を、次の名称リストからひとつ選んでください。

※名称リストにない場所の場合は、「選択なし/該当施設なし」を選び、次の設問でお答えください。
※当施設   が最初に訪れた場所である場合は、「選択なし/該当施設なし」をお選びください。",上記名称リストにない場合について、具体的にお答えください。(前),"当施設   の後に訪れる予定の場所（施設やスポット名称、エリア）を、次の名称リストからひとつ選んでください

※名称リストにない場所の場合は、「選択なし/該当施設なし」を選び、次の設問でお答えください。
※当施設    が最後に訪れた場所である場合は、「選択なし/該当施設なし」をお選びください。",上記名称リストにない場合について、具体的にお答えください。(後),当施設    における、消費総額をお答えください。（予定でも可/１人あたり）,当施設 における、商品・サービスの満足度をお答えください,上記満足度の理由につい具体的に教えてください。(サービス),当施設   における、施設全体の満足度をお答えください。,上記満足度の理由につい具体的に教えてください。(施設全体),当施設   において、不便を感じたり困ったことはありましたか。,上記不便を感じたり、困ったことについて具体的に教えてください,あなたは石川県への旅行または 当施設 へのお出かけを、どのくらい家族や友人に薦めたいと思いますか。 0（全く薦めたくない）～10（ぜひ薦めたい）でお答えください。,あなたが求めている   当施設   の飲食、土産、アクティビティについて、ご自由にご意見をお聞かせください,今後、再び石川県を訪れたいと思いますか,"あなたが求めている石川県の飲食、土産、アクティビティについて、ご自由にご意見をお聞かせください。

(※必須項目です。無ければ「特になし」とご記入ください)",性別をお答えください,生まれた年をお答えください,お住いの都道府県をお答えください,"お住いの市区町村をお答えください
例：新宿区",世帯年収をお答えください,アンケートに回答しようと思った動機をお答えください,旅全体の総合満足度を教えてください。,"石川県への旅行を、どのくらい家族や友人に勧めたいと薦めたいと思いますか。
０（まったく薦めたくない）～１０（ぜひ薦めたい）でお答え下さい。",今回の旅行またはお出かけにおいて、特に人に薦めたいと感じたものとその理由について具体的に教えてください。
宝達山　新山の龍宮城,2024/09/16 11:42:16,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,日帰り,自分ひとり,アウトドア（海水浴、釣り、登山など）,県内から日帰り,"自家用車, 徒歩",,,使わない,"1,000円未満","1,000円以上 3,000円未満",初めて,"インターネット・アプリ, X(旧：Twitter)",選択なし/該当施設なし,,選択なし／該当施設なし,ユーフォリア千里浜,"1,000円未満",どちらでもない,,とても満足,トイレが綺麗,感じなかった,,8,,石川県在住,特に無し,男,1976,石川県,白山市,700万円以上 800万円未満,"景品が当たる, ひゃくまんさんが好き",とても満足,10,
道の駅あなみず,2024/09/16 15:04:15,同意する,日帰り,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,中学生以下連れの家族,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物、アウトレット, 能登応援",自家用車,自家用車,とても満足,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,看板,千里浜なぎさドライブウェイ,,選択なし／該当施設なし,,"3,000円以上 5,000円未満",とても満足,,満足,,感じなかった,,10,,また行きたい（1年以内）,食べ歩きできるご当地のおいしいもの,男,1983,石川県,金沢市,300万円以上 400万円未満,,満足,10,
能登食祭市場,2024/09/16 17:54:31,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,石川県外には泊まらない,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）, 買い物、アウトレット",自家用車,自家用車,,,使わない,使わない,"10,000円以上 20,000円未満",2～5回目,インターネット・アプリ,のとじま水族館,,能登食祭市場,,"5,000円以上 10,000円未満",どちらでもない,開店店舗数、値上がり,満足,食べ物が美味しい,感じた,トイレ,6,美味しい,機会があれば行きたい,割高感あり,男,1973,富山県,高岡市,700万円以上 800万円未満,"景品が当たる, なんとなく",満足,7,食が美味しい
ホテルアリヴィオ,2024/09/22 8:21:58,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,夫婦2人,"地元の美味しいものを食べる, アウトドア（海水浴、釣り、登山など）",自家用車,自家用車,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",11回目以上,インターネット・アプリ,能登食祭市場,,能登食祭市場,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,7,,また行きたい（1年以内）,特になし,女,1975,長野県,松本市,700万円以上 800万円未満,景品が当たる,とても満足,9,
道の駅のと千里浜,2024/09/23 14:04:43,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,福井県,夫婦2人,石川県の応援のため,レンタカー,レンタカー,どちらでもない,,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,"観光パンフレット・ポスター, Instagram",選択なし/該当施設なし,,千里浜なぎさドライブウェイ,,使わない,満足,,満足,,感じなかった,,8,,また行きたい（1年以内）,くまのおうち,女,1966,秋田県,大仙市,100万円未満,石川県のおすすめ観光スポットが見たい,満足,8,
道の駅のと千里浜,2024/09/23 14:06:21,同意する,4泊以上,石川県内には宿泊しない,石川県内には宿泊しない,福井県,夫婦2人,"地元の美味しいものを食べる, 名所、旧跡の観光, 復興応援",レンタカー,レンタカー,満足,車ならアクセスが良い,使わない,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",初めて,"観光パンフレット・ポスター, インターネット・アプリ, Instagram",選択なし/該当施設なし,,千里浜なぎさドライブウェイ,,使わない,とても満足,食事が美味しかった,とても満足,,感じなかった,,8,,機会があれば行きたい,金沢を中心にした食文化と、能登半島のジオパークの見学をしたい,男,1965,秋田県,大仙市,"1,200万円以上 1,500万円未満","石川県の雑学を知りたい, 復興応援",とても満足,10,災害復旧、復興を後押しできると感じるから
のとじま水族館,2024/09/23 15:08:49,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,夫婦2人,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",自家用車,自家用車,,,"30,000円以上 40,000円未満",使わない,"5,000円以上 10,000円未満",2～5回目,観光展・物産展,のとじま水族館,,道の駅のとじま,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,7,,機会があれば行きたい,特になし,女,1970,岐阜県,高山市,700万円以上 800万円未満,なんとなく,満足,7,
のとじま水族館,2024/09/23 15:09:35,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,夫婦と子ども,"宿でのんびり過ごす, 地元の美味しいものを食べる",自家用車,自家用車,,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",6～10回目,インターネット・アプリ,のとじま水族館,,選択なし／該当施設なし,,"3,000円以上 5,000円未満",満足,雰囲気,満足,価格,感じなかった,,7,,また行きたい（1年以内）,特になし,男,1968,岐阜県,高山市,"900万円以上 1,000万円未満","景品が当たる, 石川県の雑学を知りたい",とても満足,9,食べ物が美味しい
神子の里,2024/09/23 23:54:09,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,石川県外には泊まらない,親,"地元の美味しいものを食べる, 買い物、アウトレット, 地元の野菜や果物などの購入",県内在住,自家用車,,,使わない,使わない,"1,000円以上 3,000円未満",2～5回目,友人・知人,千里浜なぎさドライブウェイ,,選択なし／該当施設なし,道の駅高松,"1,000円以上 3,000円未満",とても満足,野菜がとても安い。栗を買いたいと思っていたらちょうど置いてあってうれしかった！,満足,休憩スペースもおしゃれだし、お店に売られているものも商品の種類や料金もちょうどよかった。,感じなかった,,8,野菜や果物がたくさん売られていて、かつ全体的に手頃な価格で販売されていてよかった。栗も買えたし、またミョウガも置いてあったので予定外でしたが思わず買ってしまいました。今日の夕飯の冷や奴にのせる薬味としてさっそく使わせていただきました。久々に神子原にきましたが、やっぱりここまで脚を伸ばしてよかったなと思いました。また能登方面に出かける機会があればぜひ訪れたいです。,石川県在住,地元の人間も気軽に買える値段になっていることが大事だと思います。特に解散ぶつなどは観光者向けの価格になっているような気がするので、なかなかそれを買いたいという気持ちになれないところがあるのは否めないです。美味で魅力的なものが豊富にあるので、リーズナブル価格でアピールすればよいと思います。,女,1981,石川県,河北郡津幡町,300万円以上 400万円未満,なんとなく,満足,8,普段の買い物やお出かけエリアが金沢や白山方面であるため、久々の休みに能登方面にきてみましたが、この神子原の道の駅をはじめ、能登方面の道の駅は楽しいなとあらためて感じました。神子原の野菜がお得に買えることをぜひ友人に教えたいです。
コスモアイル羽咋,2024/09/25 13:26:12,同意する,3泊,3泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,自分ひとり,"テーマパーク（遊園地、動物園、博物館など）, 小松基地航空祭",新幹線,レンタカー,満足,移動が楽であった,"20,000円以上 30,000円未満","30,000円以上 40,000円未満","20,000円以上 30,000円未満",2～5回目,新聞・雑誌・ガイドブック,選択なし/該当施設なし,気比大社,選択なし／該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,5,,機会があれば行きたい,特になし,男,1984,東京都,東村山市,700万円以上 800万円未満,景品が当たる,満足,7,
神子の里,2024/09/28 0:19:32,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,地元が石川県です。自宅から来ました。,親,"買い物、アウトレット, 栗や新鮮でで安い野菜を買いに。",県外から訪れていない（石川県内在住）,自家用車,,,"3,000円以上 5,000円未満","1,000円未満","5,000円以上 10,000円未満",2～5回目,友人・知人,選択なし/該当施設なし,のと里山街道のしおサービスエリア、道の駅千里浜,選択なし／該当施設なし,道の駅高松,"1,000円以上 3,000円未満",満足,カフェのメニューをもっと充実させてほしかった。,満足,野菜や栗などが安く買え、新鮮だったのでたので買い込んでしまいました。,感じなかった,,7,飲食物の種類をもう少し増やしてほしかった〜。パンなどがあってもいいかなと思いました。,石川県在住,道の駅の商品の値段をもう少しやすくしてほしい。,女,1981,石川県,河北郡津幡町,300万円以上 400万円未満,景品が当たる,満足,7,道の駅はお店によって野菜の価格に差があると感じました。
千里浜レストハウス,2024/09/28 11:45:52,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,自宅,夫婦2人,石川世界農業遺産スタディツアー,県外から訪れていない（石川県内在住）,路線バス,満足,浜焼きが美味しかった,"3,000円以上 5,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,インターネット・アプリ,千里浜なぎさドライブウェイ,,選択なし／該当施設なし,七尾一本杉通り,"1,000円以上 3,000円未満",満足,浜焼きが美味しい,満足,復興にむけ、がんばっている,感じなかった,,7,改装はされて、きれい,機会があれば行きたい,食べ物が美味しい,女,1955,石川県,白山市,200万円以上 300万円未満,なんとなく,満足,8,千里浜海岸
いこいの村能登半島,2024/09/28 20:33:57,同意する,2泊,2泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,小学生以下連れの家族,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光, お祭りやイベントへの参加・見物","新幹線, 飛行機",レンタカー,とても満足,値段が安かった,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,インターネット・アプリ,千里浜なぎさドライブウェイ,,のとじま水族館,,使わない,とても満足,価格のわりにサービス、食事の質が高かった。,とても満足,子供でも遊べる施設が多い。,感じなかった,,10,,機会があれば行きたい,伝統工芸の体験　和菓子　金箔以外の名物,男,1990,千葉県,浦安市,"1,200万円以上 1,500万円未満",なんとなく,とても満足,10,食事、特に海鮮の質が高い　金沢の観光地がコンパクトにまとまっており周遊しやすい　のと里山海道が無料なのに景色がよく、千里浜なぎさドライブウェイにもアクセスが容易
国民宿舎　柳田温泉　能登やなぎだ荘,2024/10/01 21:59:08,同意する,3泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,富山県,恋人,温泉や露天風呂,自家用車,自家用車,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","40,000円以上 50,000円未満",初めて,友人・知人,千里浜なぎさドライブウェイ,,選択なし／該当施設なし,イカキング,"3,000円以上 5,000円未満",とても満足,清潔感と温泉の良さ,とても満足,清潔感,感じなかった,,8,フロントの人が親切だった,機会があれば行きたい,釣り場の整備,男,1970,大阪府,箕面市,"900万円以上 1,000万円未満",景品が当たる,満足,8,能登半島での釣り旅
千里浜レストハウス,2024/10/02 12:08:25,同意する,1泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,団体旅行,"地元の美味しいものを食べる, 復興応援",飛行機,旅行会社ツアーバス,,,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",初めて,タクシードライバーや地元の人,選択なし/該当施設なし,コスモアイル羽咋,選択なし／該当施設なし,妙成寺,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,7,,また行きたい（1年以内）,復興支援につながるお土産を積極的にアピールして欲しい,男,1966,千葉県,八千代市,"1,500万円以上","景品が当たる, ひゃくまんさんが好き",満足,8,復興支援になれば。
